move_num,color_next,winrate_B,winrate_W,LZ_next_move,variation,actual_next_move,LZ_all_next_moves
201,W,16.18,83.82,J15,"J15 H15 J17 K18 K16 M16 N17 Q17 Q18 S17 R17 R16 T16 S18 T14 S19 T17 P18 P19 N15 K17",J15,J15 K16 K18 J17 K17 G7 L18 
202,B,15.26,84.74,H15,"H15 J17 K18 K16 M16 N17 Q17 Q18 S17 R17 R16 T16 S18 T14 S19 T17 P18 P19 N15 K17 L18",H15,H15 S17 C19 A17 M16 Q17 R17 A18 
203,W,12.53,87.47,J17,"J17 K18 K16 M16 N17 Q17 Q18 S17 R17 R16 T16 S18 T14 S19 T17 P13 T18 P18 P19 P14 O18",J17,J17 K18 K16 K17 
204,B,35.60,64.40,K18,"K18 K16 M16 N17 Q17 Q18 S17 R17 N15 N14 O14 K17 R16 T16 S18 S19 T14 T13 T18 R19 P18 P19 P13 O18 T12 T19 P14",L7,K18 A6 K16 S17 Q17 Q18 M16 C19 R17 T14 A17 A9 A18 B18 G7 P13 E19 A4 B17 L7 N19 
205,W,7.75,92.25,G7,"G7 G4 R17 A9 A6 A8 B8 C19 B19",L6,G7 L6 L9 R17 A9 N7 
206,B,23.11,76.89,Q17,"Q17 Q18 S17 R17 R16 T16 K16 K18 T17 T14 P13 S18 M16 N17 N15 L18",L9,Q17 M6 L9 S17 M16 T14 K16 G7 R17 A17 C19 
207,W,14.33,85.67,G7,"G7 G4 K11 S17 R17 R16 T16 T14 T13 T17 T14 P14 S18 T12 T18",L10,G7 L10 K11 N7 K9 
208,B,32.39,67.61,Q17,"Q17 P16 P15 Q18 T14 T13 S17 R17 R16 T16 T17 T14 P13",N6,Q17 G7 M6 S17 T14 K16 K9 M16 A17 A9 C19 R17 
209,W,5.83,94.17,G7,"S17 A9 B8 C19 B19 E19",G7,G7 S17 R17 A9 T14 K9 C19 B17 M16 K16 N15 
210,B,8.97,91.03,Q17,"G4 R17 M16 N17 N15 K16 A9 A6 A8 B8 A17 A18",G4,Q17 G4 R17 K18 S17 K16 M16 A17 C19 
211,W,4.89,95.11,S17,"S17 A17 A18 B18 C19 A19 B17 A14 B19 B16 A9",T14,S17 R17 T14 A9 M16 T16 K16 K9 Q17 C19 L18 O5 B17 N15 
212,B,11.06,88.94,K9,"K9 J9 M16 N17 N15 K16 R17 S17 S18 Q18 A9 A6",K16,K9 K18 J9 K16 A9 A17 C19 M16 R17 H10 S17 A6 Q17 A18 B18 
213,W,8.86,91.14,K18,"K18 A6 A7 A9 B8 M16 N17 N15 M14 A17 A18",K18,K18 L18 M19 L19 K19 N14 M16 
214,B,9.03,90.97,L18,"L18 M19 Q18 Q17 M16 N17 N15 L19 M14 K17 A17 A18 B18 C19 A19 B17 A14",H10,L18 A6 M16 A17 C19 R17 S17 K9 Q17 A9 N15 A4 J9 
215,W,4.06,95.94,J12,"K9 J12 H9 M16 N17 N15 L18 M14 K17 R17 S17",H9,J12 K9 J10 H9 J9 G9 F11 
216,B,7.81,92.19,J9,"J9 K9 G9 G8 A9 A6 A8 B8 J12",M16,J9 L18 M16 G9 R17 K9 J12 A6 C19 S17 A9 Q17 A17 F11 
217,W,5.69,94.31,N17,"N17 J9 K9 G9 G8 N15 L18 A9 A6 A8 B8 M14 K17",N17,N17 L18 N15 K17 
218,B,6.47,93.53,J9,"J9 K9 N15 L18 G9 G8 A9 A6 A8 B8 M14 K17 R17 S17",J9,J9 N15 S17 R17 K9 C19 J12 A17 A6 Q17 A9 L18 G9 J10 
219,W,5.68,94.32,K9,"K9 G9 G8 N15 L18 A9 A6 A8 B8 M14 K17 R17 S17 S18 T18",K9,K9 J10 G9 
